OriginalPaperPubMedID,ControlPaperPubMedID,PMCID,XMLLINK,journal_nlm_ta,article_type,title,publication_year,first_author_given_names,first_author_surname
22256989,24328955,PMC4031276,s3://pmc-oa-opendata/PMC4031276.1/PMC4031276.1.xml?md5=f862f006e8fe4ff84ba95d3caeb08b75,Mol Pharm,research-article,Structural requirements of the human sodium-dependent bile acid transporter (hASBT): Role of 3- and 7-OH moieties on binding and translocation of bile acids,2013,Pablo M.,González
17597212,20044140,PMC2832913,s3://pmc-oa-opendata/PMC2832913.1/PMC2832913.1.xml?md5=4067195bdf37d70c0acc6241e11b18a5,Mol Immunol,research-article,Interleukin-1 Receptor-associated Kinase-1 (IRAK-1) functionally Associates with PKCε and VASP in the Regulation of Macrophage Migration,2009,Lu,Gan
19906824,22155728,PMC3339637,s3://pmc-oa-opendata/PMC3339637.1/PMC3339637.1.xml?md5=0184be6b9ead53210cd81c081380b768,Mol Hum Reprod,research-article,Phasic contractions of isolated human myometrium are associated with Rho-kinase (ROCK)-dependent phosphorylation of myosin phosphatase-targeting subunit (MYPT1),2012,Claire A.,Hudson
19136650,21030499,PMC3012180,s3://pmc-oa-opendata/PMC3012180.1/PMC3012180.1.xml?md5=3814961259fd4f932397b4234c709b83,Diabetes,research-article,Coffee and Caffeine Consumption in Relation to Sex Hormone–Binding Globulin and Risk of Type 2 Diabetes in Postmenopausal Women,2011,Atsushi,Goto
26762634,29134273,PMC6004307,s3://pmc-oa-opendata/PMC6004307.1/PMC6004307.1.xml?md5=052d5c1b1af7e19bd8825fbb2e8f2bd8,Curr Genet,research-article,O Cdc7 kinase where art thou?,2017,Robert A.,Sclafani
20981485,22205573,PMC3299926,s3://pmc-oa-opendata/PMC3299926.1/PMC3299926.1.xml?md5=62ef79acca33018b035d451e9e536b95,Neurochem Res,research-article,Brain Serum amyloid P levels are reduced in individuals that lack dementia while having Alzheimer’s disease neuropathology,2011,Jeffrey R.,Crawford
22847454,24357833,PMC3880461,s3://pmc-oa-opendata/PMC3880461.1/PMC3880461.1.xml?md5=c6a1eb7e3e241fe163bccb3d830e6c61,Exp Mol Med,research-article,Apoptosis signal-regulating kinase 1 (ASK1) is linked to neural stem cell differentiation after ischemic brain injury,2013,Juhyun,Song
18411340,20038604,PMC2812552,s3://pmc-oa-opendata/PMC2812552.1/PMC2812552.1.xml?md5=ad8ed90a2f26897cda56b9ed31bdd461,J Exp Med,research-article,The nonpolymorphic MHC Qa-1b mediates CD8+ T cell surveillance of antigen-processing defects,2010,Cláudia C.,Oliveira
22832605,23250006,PMC3565191,s3://pmc-oa-opendata/PMC3565191.1/PMC3565191.1.xml?md5=7449edb81344ce4ddea441506c4eeb97,Transl Psychiatry,research-article,Prelimbic BDNF and TrkB signaling regulates consolidation of both appetitive and aversive emotional learning,2012,D C,Choi
9314560,9858525,PMC2212438,s3://pmc-oa-opendata/PMC2212438.1/PMC2212438.1.xml?md5=8803ab4e450fbf89a267b60cbbc78664,J Exp Med,research-article,A Critical Role of Natural Immunoglobulin M in Immediate Defense Against Systemic Bacterial Infection,1998,Marianne,Boes
19015639,20023705,PMC2845735,s3://pmc-oa-opendata/PMC2845735.1/PMC2845735.1.xml?md5=511a8913cee0a194cf1f2cd1e475a36c,Oncogene,research-article,Ubc9 promotes breast cell invasion and metastasis in a sumoylation-independent manner,2009,Shuomin,Zhu
24412233,26748055,PMC4724520,s3://pmc-oa-opendata/PMC4724520.1/PMC4724520.1.xml?md5=3523dd3e3f1e6967cad7105fcabe5ee8,Neuroscience,research-article,TAUROURSODEOXYCHOLIC ACID PREVENTS HEARING LOSS AND HAIR CELL DEATH IN Cdh23erl/erl MICE,2015,J.,HU
23336521,25345501,PMC4393753,s3://pmc-oa-opendata/PMC4393753.1/PMC4393753.1.xml?md5=9fcb86181d40199b12965477d523a946,J Neurochem,research-article,Inositol synthesis regulates activation of GSK-3α in neuronal cells,2014,Cunqi,Ye
22621398,24359611,PMC3911968,s3://pmc-oa-opendata/PMC3911968.1/PMC3911968.1.xml?md5=a6563af997db6df8d40c3bcc9f568515,BMC Neurosci,research-article,Spatial distribution of insulin-like growth factor binding protein-2 following hypoxic-ischemic injury,2013,Lauren,Fletcher
19400979,21205416,PMC3601827,s3://pmc-oa-opendata/PMC3601827.1/PMC3601827.1.xml?md5=e9cff7fd1834e3d7171f876f434468ce,Int J Neuropsychopharmacol,research-article,Corticotropin-releasing factor and noradrenergic signaling exert reciprocal control over startle reactivity,2010,Jodi E.,Gresack
21846384,23270518,PMC3538650,s3://pmc-oa-opendata/PMC3538650.1/PMC3538650.1.xml?md5=86375e3839ab5c96b2928c91302382de,J Neuroinflammation,research-article,Regulation of Kir4.1 expression in astrocytes and astrocytic tumors: a role for interleukin-1 β,2012,Emanuele,Zurolo
20664612,23232945,PMC3587817,s3://pmc-oa-opendata/PMC3587817.1/PMC3587817.1.xml?md5=372e36a7ae5969780bd0e2430f04f8b4,J Cereb Blood Flow Metab,research-article,Rapid quantitative CBF and CMRO2 measurements from a single PET scan with sequential administration of dual 15O-labeled tracers,2013,Nobuyuki,Kudomi
21743130,22914593,PMC3951984,s3://pmc-oa-opendata/PMC3951984.1/PMC3951984.1.xml?md5=c54ea4f2efa94586e8f830954a7647de,J Alzheimers Dis,research-article,Exercise-Induced Noradrenergic Activation Enhances Memory Consolidation in Both Normal Aging and Patients with Amnestic Mild Cognitive Impairment,2012,Sabrina K.,Segal
19785755,21194452,PMC3019205,s3://pmc-oa-opendata/PMC3019205.1/PMC3019205.1.xml?md5=0f5328de39a3c599c99665d096a80515,BMC Neurosci,research-article,A powerful transgenic tool for fate mapping and functional analysis of newly generated neurons,2010,Jingzhong,Zhang
22284765,24787111,PMC4254758,s3://pmc-oa-opendata/PMC4254758.1/PMC4254758.1.xml?md5=ee6d6182dcbd34005b3d9b23bdf1097d,Surgery,research-article,The effect of complications on the patient-surgeon relationship after colorectal cancer surgery,2013,Scott E.,Regenbogen
26002719,26385892,PMC4621310,s3://pmc-oa-opendata/PMC4621310.1/PMC4621310.1.xml?md5=c9a05a1119af65e0aeadc2240599db34,Eukaryot Cell,research-article,Evidence that the Entamoeba histolytica Mitochondrial Carrier Family Links Mitosomal and Cytosolic Pathways through Exchange of 3′-Phosphoadenosine 5′-Phosphosulfate and ATP,2015,Fumika,Mi-ichi
23229248,25350595,PMC4259382,s3://pmc-oa-opendata/PMC4259382.1/PMC4259382.1.xml?md5=7df6220dee7dd260459e7088eea4eecc,Med Oral Patol Oral Cir Bucal,research-article,Effects of localmelatonin application on post-extraction sockets after third molar surgery. A pilot study,2014,Carlos,Cobo-Vázquez
19418497,21557268,PMC4295561,s3://pmc-oa-opendata/PMC4295561.1/PMC4295561.1.xml?md5=83df444ebad080eca151caebbb819210,Prostate,research-article,5α-Reductase Type 3 Expression in Human Benign and Malignant Tissues: A Comparative Analysis During Prostate Cancer Progression,2010,Alejandro,Godoy
24560806,26749448,PMC4740259,s3://pmc-oa-opendata/PMC4740259.1/PMC4740259.1.xml?md5=f268816b490fec0c34ce571c94c60fd0,Structure,research-article,The Structure of a BamA-BamD Fusion Illuminates the Architecture of the β-Barrel Assembly Machine Core,2015,Hans Thor,Bergal
23572280,25526910,PMC4323947,s3://pmc-oa-opendata/PMC4323947.1/PMC4323947.1.xml?md5=0b3ae930770e7d2f44a565ba69f87fed,Psychol Sci,research-article,Does hugging provide stress-buffering social support? A study of susceptibility to upper respiratory infection and illness,2014,Sheldon,Cohen
16603085,18163907,PMC2259377,s3://pmc-oa-opendata/PMC2259377.1/PMC2259377.1.xml?md5=bc8aedba35e004dfdd1559054fc4965c,Retrovirology,research-article,Design of a trans protease lentiviral packaging system that produces high titer virus,2007,Karen A,Westerman
19088369,20009011,PMC2852874,s3://pmc-oa-opendata/PMC2852874.1/PMC2852874.1.xml?md5=f47573f0a76477544080553b55ac3ac8,Reprod Sci,research-article,Molecular Markers of Preterm labour in the Choriodecidua,2009,Renu,Shankar
21695245,23308067,PMC3534379,s3://pmc-oa-opendata/PMC3534379.1/PMC3534379.1.xml?md5=e585b65c0620fe4a17451047ef29cb8b,PLoS Pathog,research-article,Human Tetherin Exerts Strong Selection Pressure on the HIV-1 Group N Vpu Protein,2012,Daniel,Sauter
23785291,25522326,PMC4270772,s3://pmc-oa-opendata/PMC4270772.1/PMC4270772.1.xml?md5=3b99f242c91508fac55f3541b03cb8a7,PLoS Pathog,research-article,Molecular Evolution of Broadly Neutralizing Llama Antibodies to the CD4-Binding Site of HIV-1,2014,Laura E.,McCoy
20502687,22241984,PMC3248472,s3://pmc-oa-opendata/PMC3248472.1/PMC3248472.1.xml?md5=45ab5d2de68cf8818f554315cb5a5e1f,PLoS Pathog,research-article,Allelic Variation on Murine Chromosome 11 Modifies Host Inflammatory Responses and Resistance to Bacillus anthracis,2011,Jill K.,Terra
14678567,15598347,PMC544866,s3://pmc-oa-opendata/PMC544866.1/PMC544866.1.xml?md5=3671aa37dec2495810ff55d053e9eec6,Reprod Biol Endocrinol,research-article,The association between male infertility and sperm disomy: Evidence for variation in disomy levels among individuals and a correlation between particular semen parameters and disomy of specific chromosome pairs,2004,Helen G,Tempest
24892677,28036404,PMC5201248,s3://pmc-oa-opendata/PMC5201248.1/PMC5201248.1.xml?md5=c1faaa9a69ced4270205914bbe227145,PLoS One,research-article,Spleen Tyrosine Kinase Is Involved in the CD38 Signal Transduction Pathway in Chronic Lymphocytic Leukemia,2016,Marco,Benkisser-Petersen
22384107,24416093,PMC3886849,s3://pmc-oa-opendata/PMC3886849.1/PMC3886849.1.xml?md5=03e5a1441b1376e39228b416adf58c38,PLoS One,research-article,Hemodynamic and Metabolic Correlates of Perinatal White Matter Injury Severity,2013,Art,Riddle
24756087,26720151,PMC4697857,s3://pmc-oa-opendata/PMC4697857.1/PMC4697857.1.xml?md5=93db1afd068dfe6380b9adb1a18ef666,PLoS One,research-article,Markers of Pluripotency in Human Amniotic Epithelial Cells and Their Differentiation to Progenitor of Cortical Neurons,2015,Irma Lydia,García-Castro
24608129,26720273,PMC4697813,s3://pmc-oa-opendata/PMC4697813.1/PMC4697813.1.xml?md5=1d531eb24438eb238db877c13cf3784c,PLoS One,research-article,Role of Liver X Receptor in AD Pathophysiology,2015,Adrián G.,Sandoval-Hernández
24209761,25517469,PMC4232736,s3://pmc-oa-opendata/PMC4232736.1/PMC4232736.1.xml?md5=e62796690b90b3075789b12d69f73efa,Cell Stem Cell,research-article,Human ESC-Derived Dopamine Neurons Show Similar Preclinical Efficacy and Potency to Fetal Neurons when Grafted in a Rat Model of Parkinson’s Disease,2014,Shane,Grealish
23614030,25551633,PMC4281134,s3://pmc-oa-opendata/PMC4281134.1/PMC4281134.1.xml?md5=3f2f80de0b17996b0ff21f32a6f8b5ed,PLoS One,research-article,"Asynchronous Changes in Vegetation, Runoff and Erosion in the Nile River Watershed during the Holocene",2014,Cécile L.,Blanchet
24305048,25533962,PMC5955210,s3://pmc-oa-opendata/PMC5955210.1/PMC5955210.1.xml?md5=a44015e2c7ab186e396abbdce298936f,Nature,research-article,Large-scale discovery of novel genetic causes of developmental disorders,2014,TW,Fitzgerald
24116023,25551769,PMC4281248,s3://pmc-oa-opendata/PMC4281248.1/PMC4281248.1.xml?md5=acf029032389fd6421510ad6d36d6057,PLoS One,research-article,Unexpected High Diversity of Galling Insects in the Amazonian Upper Canopy: The Savanna Out There,2014,Genimar R.,Julião
24098407,25551613,PMC4281144,s3://pmc-oa-opendata/PMC4281144.1/PMC4281144.1.xml?md5=041942abeabeb98b8d3266cf02d26ddb,PLoS One,research-article,Bouncing Back: Plant-Associated Soil Microbes Respond Rapidly to Prairie Establishment,2014,Anna J.,Herzberger
21625550,23300937,PMC3534039,s3://pmc-oa-opendata/PMC3534039.1/PMC3534039.1.xml?md5=312f1405b5d94dc484d41088f5f55d7c,PLoS One,research-article,Attitudes Underlying Corneal Donation in a Group of Trainee Allied Health Professionals,2012,Donal,McGlade
20976071,22242133,PMC3248459,s3://pmc-oa-opendata/PMC3248459.1/PMC3248459.1.xml?md5=689f620b619221e88d67e23926ba3f32,PLoS One,research-article,"A Photocytes-Associated Fatty Acid-Binding Protein from the Light Organ of Adult Taiwanese Firefly, Luciola cerata",2011,King-Siang,Goh
21152405,22242132,PMC3248435,s3://pmc-oa-opendata/PMC3248435.1/PMC3248435.1.xml?md5=f80caafbb7d9ebcecfcd4cbac6e4a406,PLoS One,research-article,"Effects of Cord Serum Insulin, IGF-II, IGFBP-2, IL-6 and Cortisol Concentrations on Human Birth Weight and Length: Pilot Study",2011,Arianna,Smerieri
22593675,24459445,PMC3891228,s3://pmc-oa-opendata/PMC3891228.1/PMC3891228.1.xml?md5=ef960a87ed92b0e500608437ebc359b1,ScientificWorldJournal,research-article,HPLC-DAD-ESI/MS Identification of Light Harvesting and Light Screening Pigments in the Lake Sediments at Edmonson Point,2013,Rita,Giovannetti
27072064,29273815,PMC5741710,s3://pmc-oa-opendata/PMC5741710.1/PMC5741710.1.xml?md5=e0af854fe1e8d5b8ace631325eb254a7,Sci Rep,research-article,Hydrothermal transformation of SnSe crystal to Se nanorods in oxalic acid solution and the outstanding thermoelectric power factor of Se/SnSe composite,2017,Hyun,Ju
23555281,25522367,PMC4270479,s3://pmc-oa-opendata/PMC4270479.1/PMC4270479.1.xml?md5=074c3870b39e19dec3c1b5e471be9f02,PLoS Genet,research-article,Epistatic Adaptive Evolution of Human Color Vision,2014,Shozo,Yokoyama
26712967,27746569,PMC5062216,s3://pmc-oa-opendata/PMC5062216.1/PMC5062216.1.xml?md5=5bbe9781dfce92a948e9b39990fc9181,Anesth Essays Res,research-article,"Attenuation of the hemodynamic response to laryngoscopy and tracheal intubation with fentanyl, lignocaine nebulization, and a combination of both: A randomized controlled trial",2016,Abhyuday,Kumar
23492364,25542862,PMC4352303,s3://pmc-oa-opendata/PMC4352303.1/PMC4352303.1.xml?md5=9fe414e6c509ad82119a0e5f53cc3ab6,Cancer Res,research-article,HOXB7 Promotes Malignant Progression by Activating the TGFβ Signaling Pathway,2014,Shou,Liu
18632654,20028874,PMC3859619,s3://pmc-oa-opendata/PMC3859619.1/PMC3859619.1.xml?md5=3fcec1a85fa4a3d94268c56a738735fe,Cancer Res,research-article,Elevation of receptor tyrosine kinase EphA2 mediates resistance to trastuzumab therapy,2009,Guanglei,Zhuang
21933391,23259466,PMC3674588,s3://pmc-oa-opendata/PMC3674588.1/PMC3674588.1.xml?md5=87b326cb7fd5566405f69fea523ce968,Arthritis Res Ther,research-article,Ghrelin and adipokines as circulating markers of disease activity in patients with Takayasu arteritis,2012,Hatice,Yilmaz
16234815,17179985,PMC2360219,s3://pmc-oa-opendata/PMC2360219.1/PMC2360219.1.xml?md5=05074dd0a45c58fa81a66909378e1cef,Br J Cancer,research-article,Hypoxia-inducible factor-1α expression in the gastric carcinogenesis sequence and its prognostic role in gastric and gastro-oesophageal adenocarcinomas,2007,E A,Griffiths
20829510,22207730,PMC3319449,s3://pmc-oa-opendata/PMC3319449.1/PMC3319449.1.xml?md5=12219e31524d4bab30d0e778358e192b,Arterioscler Thromb Vasc Biol,research-article,Acute Exposure to Low Glucose Rapidly Induces Endothelial Dysfunction and Mitochondrial Oxidative Stress: Role for AMP Kinase,2011,Jingli,Wang
24078924,25629031,PMC4297635,s3://pmc-oa-opendata/PMC4297635.1/PMC4297635.1.xml?md5=2cacf6b155c75ffc1fbd9fcbb6dcaea4,Biomed Res Int,research-article,Analgesic and Anti-Inflammatory Activities of Leaf Extract of Mallotus repandus (Willd.) Muell. Arg.,2014,Md. Mahadi,Hasan
24987684,26819955,PMC4706859,s3://pmc-oa-opendata/PMC4706859.1/PMC4706859.1.xml?md5=ee23b5b61526f663501af8fd26ee25d2,Biomed Res Int,research-article,Phytochemical Screening and Acute Oral Toxicity Study of Java Tea Leaf Extracts,2015,Raghunath,Pariyani
20105430,22227274,PMC3314100,s3://pmc-oa-opendata/PMC3314100.1/PMC3314100.1.xml?md5=e306e39d3f4d61b191a1d1cc79861df5,Biochem Pharmacol,research-article,Dog bites man or man bites dog? The enigma of the amino acid conjugations,2011,Diren,Beyoğlu
19682434,21184748,PMC3031740,s3://pmc-oa-opendata/PMC3031740.1/PMC3031740.1.xml?md5=315926d551b1e33ecaa678772a13a0e2,Biochem Pharmacol,research-article,"Soraphen A, an inhibitor of acetyl CoA carboxylase activity, interferes with fatty acid elongation",2010,Donald B.,Jump
20599780,22222428,PMC3278513,s3://pmc-oa-opendata/PMC3278513.1/PMC3278513.1.xml?md5=a15bdcf9636f51f8c2e202ef642b9216,Biochem Pharmacol,research-article,Expression and regulation of RAD51 mediate cellular responses to chemotherapeutics,2011,Zhengguan,Yang
21820422,23266674,PMC3663294,s3://pmc-oa-opendata/PMC3663294.1/PMC3663294.1.xml?md5=8530d995aafbd0de96f14461d2ad4f7a,Biochem Pharmacol,research-article,Inhibition of constitutive aryl hydrocarbon receptor (AhR) signaling attenuates androgen independent signaling and growth in (C4-2) prostate cancer cells,2012,Cindy,Tran
22621320,24094090,PMC4160053,s3://pmc-oa-opendata/PMC4160053.1/PMC4160053.1.xml?md5=f2d897f4e0c2e81776f5da7c39e04df8,Biochem J,research-article,A symptomatic Fabry disease mouse model generated by inducing globotriaosylceramide synthesis,2013,Atsumi,Taguchi
24632471,26711910,PMC4732717,s3://pmc-oa-opendata/PMC4732717.1/PMC4732717.1.xml?md5=ac8e740be9a959af81fa87905e946917,Behav Brain Res,research-article,NMDA receptor antagonism disrupts the acquisition and retention of the Context Preexposure Facilitation Effect in adolescent rats,2015,Nicholas A.,Heroux
22477058,24027034,PMC3823531,s3://pmc-oa-opendata/PMC3823531.1/PMC3823531.1.xml?md5=d7f336f698a88677816452889bda1794,Atten Percept Psychophys,research-article,MODULATION SENSITIVITY IN THE PERCEPTUAL ORGANIZATION OF SPEECH,2013,Robert E.,Remez
18606846,20038682,PMC2806276,s3://pmc-oa-opendata/PMC2806276.1/PMC2806276.1.xml?md5=b980fab7638e81d6c67fc9c27198a9d8,J Cell Biol,research-article,The Chlamydomonas reinhardtii BBSome is an IFT cargo required for export of specific signaling proteins from flagella,2009,Karl-Ferdinand,Lechtreck
16401724,18166659,PMC2373502,s3://pmc-oa-opendata/PMC2373502.1/PMC2373502.1.xml?md5=1fb83d6aa304c94d577a1df4e33c4650,J Cell Biol,research-article,"Mice deficient in involucrin, envoplakin, and periplakin have a defective epidermal barrier",2007,Lisa M.,Sevilla
16157701,17190795,PMC2063623,s3://pmc-oa-opendata/PMC2063623.1/PMC2063623.1.xml?md5=4dde9c7f5e2a5e36c07793225ab73847,J Cell Biol,research-article,The phosphotyrosine-independent interaction of DLC-1 and the SH2 domain of cten regulates focal adhesion localization and growth suppression activity of DLC-1,2007,Yi-Chun,Liao
10459014,15132161,PMC2151189,s3://pmc-oa-opendata/PMC2151189.1/PMC2151189.1.xml?md5=9dcf3b320d396ab139afc33fdd0b12f6,J Cell Biol,research-article,Late Onset Death of Motor Neurons in Mice Overexpressing Wild-Type Peripherin,1999,Jean-Martin,Beaulieu
24447880,26715049,PMC4696203,s3://pmc-oa-opendata/PMC4696203.1/PMC4696203.1.xml?md5=8428b0049bc8d1f6b6fb87063383314b,J Neuroinflammation,research-article,Acid-sensing ion channel 1a contributes to the effect of extracellular acidosis on NLRP1 inflammasome activation in cortical neurons,2015,Yu-Chan,Wang
22074389,23268649,PMC3565990,s3://pmc-oa-opendata/PMC3565990.1/PMC3565990.1.xml?md5=bc199c93efc31f0cc447030a478f2281,BMC Immunol,research-article,Human CD72 splicing isoform responsible for resistance to systemic lupus erythematosus regulates serum immunoglobulin level and is localized in endoplasmic reticulum,2012,Yuki,Hitomi
21210990,23253888,PMC3543327,s3://pmc-oa-opendata/PMC3543327.1/PMC3543327.1.xml?md5=5c39ed196cab6957c23ca235b49bb636,BMC Biotechnol,research-article,A vaccine grade of yeast Saccharomyces cerevisiae expressing mammalian myostatin,2012,Tingting,Zhang
22152304,23217260,PMC3522427,s3://pmc-oa-opendata/PMC3522427.1/PMC3522427.1.xml?md5=687edc4759907fc29db141a2aa02b730,Cell Metab,research-article,Tyk2 and Stat3 Regulate Brown Adipose Tissue Differentiation and Obesity,2012,Marta,Derecka
